inSmi	refIdx2	Sim
CC[n+]1c2ccccc2sc1/C=C/N(C)C	90	0.0011
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	82	0.1237
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	65	0.1182
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	28	0.0993
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	29	0.0701
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	22	0.0644
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	41	0.0642
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	30	0.0596
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	47	0.0583
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	33	0.0576
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	25	0.0570
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	32	0.0570
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	5	0.0566
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	78	0.0554
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	54	0.0546
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	59	0.0542
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	75	0.0531
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	53	0.0502
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	49	0.0496
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	16	0.0495
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	24	0.0484
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	0	0.0482
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	62	0.0445
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	93	0.0444
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	21	0.0442
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	39	0.0430
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	60	0.0425
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	92	0.0423
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	20	0.0409
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	81	0.0409
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	52	0.0409
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	89	0.0400
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	85	0.0390
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	58	0.0379
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	64	0.0378
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	8	0.0376
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	35	0.0371
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	13	0.0370
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	1	0.0370
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	7	0.0366
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	43	0.0365
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	98	0.0357
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	48	0.0355
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	23	0.0355
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	68	0.0347
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	79	0.0347
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	67	0.0343
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	80	0.0336
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	26	0.0333
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	31	0.0328
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	57	0.0328
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	100	0.0324
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	51	0.0323
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	74	0.0321
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	73	0.0318
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	76	0.0318
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	66	0.0317
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	61	0.0313
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	97	0.0312
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	69	0.0307
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	17	0.0305
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	14	0.0304
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	38	0.0304
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	2	0.0298
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	56	0.0297
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	71	0.0297
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	46	0.0290
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	72	0.0285
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	94	0.0280
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	50	0.0277
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	37	0.0276
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	96	0.0271
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	4	0.0268
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	86	0.0267
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	40	0.0264
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	87	0.0256
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	45	0.0246
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	27	0.0243
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	9	0.0242
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	84	0.0238
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	15	0.0236
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	44	0.0225
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	70	0.0223
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	95	0.0222
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	36	0.0221
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	10	0.0217
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	91	0.0213
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	55	0.0212
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	83	0.0208
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	42	0.0206
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	12	0.0204
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	77	0.0203
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	88	0.0200
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	63	0.0197
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	19	0.0186
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	18	0.0162
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	6	0.0142
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	34	0.0104
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	99	0.0077
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	11	0.0053
CCC1=[N+](c2cccc3c2c(ccc3)N1C)C	90	0.0011
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	2	0.3760
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	0	0.0746
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	39	0.0685
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	25	0.0659
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	60	0.0550
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	5	0.0545
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	68	0.0533
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	49	0.0470
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	82	0.0429
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	65	0.0426
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	89	0.0425
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	41	0.0415
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	23	0.0415
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	15	0.0391
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	76	0.0390
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	100	0.0389
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	1	0.0382
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	14	0.0380
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	94	0.0378
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	35	0.0371
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	54	0.0365
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	20	0.0365
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	30	0.0363
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	66	0.0361
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	46	0.0360
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	61	0.0351
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	37	0.0345
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	47	0.0339
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	78	0.0339
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	33	0.0337
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	42	0.0330
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	75	0.0330
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	59	0.0328
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	92	0.0328
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	62	0.0317
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	18	0.0312
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	53	0.0308
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	79	0.0307
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	38	0.0300
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	80	0.0298
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	36	0.0297
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	31	0.0291
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	7	0.0289
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	96	0.0285
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	40	0.0283
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	74	0.0282
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	17	0.0281
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	50	0.0279
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	43	0.0275
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	45	0.0274
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	72	0.0274
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	51	0.0269
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	3	0.0268
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	56	0.0265
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	77	0.0263
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	57	0.0262
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	69	0.0262
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	71	0.0261
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	86	0.0259
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	95	0.0257
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	24	0.0257
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	73	0.0257
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	44	0.0251
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	87	0.0250
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	21	0.0249
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	16	0.0249
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	52	0.0247
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	10	0.0247
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	34	0.0246
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	28	0.0244
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	12	0.0243
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	93	0.0240
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	27	0.0238
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	98	0.0225
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	64	0.0222
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	81	0.0222
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	22	0.0220
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	97	0.0220
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	67	0.0218
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	29	0.0213
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	84	0.0210
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	9	0.0209
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	48	0.0207
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	32	0.0205
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	91	0.0205
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	88	0.0204
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	58	0.0202
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	8	0.0198
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	63	0.0193
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	26	0.0192
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	85	0.0191
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	19	0.0189
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	6	0.0187
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	55	0.0186
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	83	0.0180
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	13	0.0178
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	70	0.0155
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	99	0.0111
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	11	0.0082
CN1C=CC=CC1=Cc2[n+](c3ccccc3s2)CC=C	90	0.0019
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	25	0.2548
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	94	0.1000
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	39	0.0905
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	37	0.0845
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	20	0.0768
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	49	0.0689
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	2	0.0689
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	59	0.0663
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	60	0.0628
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	98	0.0597
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	0	0.0585
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	3	0.0566
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	4	0.0545
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	28	0.0543
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	47	0.0538
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	65	0.0537
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	53	0.0537
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	82	0.0520
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	35	0.0515
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	30	0.0504
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	54	0.0496
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	41	0.0494
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	72	0.0463
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	46	0.0463
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	79	0.0459
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	32	0.0451
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	78	0.0450
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	62	0.0448
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	64	0.0440
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	75	0.0439
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	76	0.0434
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	14	0.0430
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	92	0.0429
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	33	0.0429
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	68	0.0426
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	93	0.0418
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	81	0.0418
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	43	0.0417
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	97	0.0414
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	58	0.0412
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	52	0.0409
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	8	0.0404
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	21	0.0402
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	24	0.0388
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	71	0.0383
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	57	0.0383
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	100	0.0378
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	29	0.0373
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	22	0.0371
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	31	0.0369
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	80	0.0367
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	48	0.0364
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	89	0.0360
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	74	0.0359
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	13	0.0357
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	7	0.0356
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	56	0.0350
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	69	0.0347
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	15	0.0345
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	50	0.0341
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	1	0.0338
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	85	0.0337
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	73	0.0328
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	17	0.0323
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	40	0.0321
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	96	0.0317
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	67	0.0313
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	51	0.0309
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	38	0.0309
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	26	0.0306
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	66	0.0305
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	42	0.0305
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	45	0.0304
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	23	0.0300
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	9	0.0299
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	61	0.0295
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	84	0.0294
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	44	0.0291
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	86	0.0283
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	55	0.0283
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	36	0.0281
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	12	0.0280
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	83	0.0278
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	87	0.0273
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	88	0.0269
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	27	0.0259
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	95	0.0248
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	34	0.0244
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	77	0.0233
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	16	0.0222
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	70	0.0221
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	10	0.0220
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	63	0.0218
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	91	0.0214
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	19	0.0183
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	18	0.0168
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	99	0.0143
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	11	0.0142
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	6	0.0125
C[n+]1ccccc1C=C2N(c3ccccc3S2)C	90	0.0004
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	95	0.0872
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	72	0.0728
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	100	0.0727
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	67	0.0717
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	73	0.0667
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	75	0.0658
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	17	0.0622
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	10	0.0598
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	51	0.0558
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	66	0.0557
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	61	0.0548
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	91	0.0528
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	89	0.0519
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	16	0.0510
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	21	0.0498
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	80	0.0492
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	41	0.0491
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	38	0.0486
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	59	0.0485
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	68	0.0476
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	14	0.0472
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	97	0.0471
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	63	0.0467
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	12	0.0464
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	82	0.0462
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	74	0.0456
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	88	0.0451
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	33	0.0449
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	34	0.0444
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	35	0.0441
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	86	0.0438
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	45	0.0430
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	31	0.0417
CC(C)CC(=O)OC1C(c2c(ccc(c2O)/C=C/C(=O)N3CCCCC3)OC1(C)C)N4CCCCC4	7	0.0412
